0,1,2,3,4
IL2RA_HUMAN,3559,IL2_HUMAN,3558,0.86
MED9_HUMAN,55090,MED23_HUMAN,9439,0.88
FES_HUMAN,2242,HS90A_HUMAN,3320,0.87
RBBP4_HUMAN,5928,HDAC1_HUMAN,3065,0.97
UGPA_HUMAN,7360,UGPA_HUMAN,7360,0.86
WASP_HUMAN,7454,P85A_HUMAN,5295,0.89
RENT1_HUMAN,5976,CASC3_HUMAN,22794,0.9
LSM6_HUMAN,11157,LSM5_HUMAN,23658,0.94
HDAC2_HUMAN,3066,RCOR2_HUMAN,283248,0.86
RFC5_HUMAN,5985,RFC2_HUMAN,5982,0.97
CBX8_HUMAN,57332,H15_HUMAN,3009,0.86
PRKN2_HUMAN,5071,SNCAP_HUMAN,9627,0.96
LNX1_HUMAN,84708,LNX1_HUMAN,84708,0.86
GNA13_HUMAN,10672,TA2R_HUMAN,6915,0.89
TAL1_HUMAN,6886,ITF2_HUMAN,6925,0.99
ANDR_HUMAN,367,CCND1_HUMAN,595,0.9
TP4A2_HUMAN,8073,TP4A1_HUMAN,7803,0.88
H2A1B_HUMAN,8335,H2B1J_HUMAN,8970,0.88
MPIP3_HUMAN,995,1433F_HUMAN,7533,0.87
EGFR_HUMAN,1956,DOK1_HUMAN,1796,0.88
STK25_HUMAN,10494,PP2AA_HUMAN,5515,0.88
P85A_HUMAN,5295,JAK2_HUMAN,3717,0.89
RASH_HUMAN,3265,RGL2_HUMAN,5863,0.95
PD1L1_HUMAN,29126,CD80_HUMAN,941,0.89
GNDS_HUMAN,5900,RAP2B_HUMAN,5912,0.88
SOSD1_HUMAN,25928,BMP2_HUMAN,650,0.9
PIN1_HUMAN,5300,TOP2A_HUMAN,7153,0.86
ACAD9_HUMAN,28976,ECSIT_HUMAN,51295,0.86
H32_HUMAN,653604,H4_HUMAN,8359,0.89
TDIF1_HUMAN,116092,CN043_HUMAN,91748,0.87
PSB7_HUMAN,5695,PSB3_HUMAN,5691,0.95
PML_HUMAN,5371,ZFYV9_HUMAN,9372,0.88
KPCZ_HUMAN,5590,AKT3_HUMAN,10000,0.89
TIF1A_HUMAN,8805,H31_HUMAN,8357,0.87
MED10_HUMAN,84246,MED13_HUMAN,9969,0.89
MAFB_HUMAN,9935,MAF_HUMAN,4094,0.89
CSN6_HUMAN,10980,KLH13_HUMAN,90293,0.86
CAV1_HUMAN,857,LRP6_HUMAN,4040,0.86
H31_HUMAN,8353,H2A1B_HUMAN,3012,0.9
GRB10_HUMAN,2887,INSR_HUMAN,3643,0.97
ANDR_HUMAN,367,CHIP_HUMAN,10273,0.86
NDC80_HUMAN,10403,NDC80_HUMAN,10403,0.94
ENOA_HUMAN,2023,TPC2A_HUMAN,6399,0.87
IPO13_HUMAN,9670,PAX6_HUMAN,5080,0.89
EPS15_HUMAN,2060,AP2A2_HUMAN,161,0.99
EDC4_HUMAN,23644,DCP1B_HUMAN,196513,0.87
PRKN2_HUMAN,5071,"HSP71_HUMAN,HS71B_HUMAN",3304,0.89
TIRAP_HUMAN,114609,MYD88_HUMAN,4615,0.9
TNR11_HUMAN,8792,TRAF3_HUMAN,7187,0.96
CTDP1_HUMAN,9150,MEP50_HUMAN,79084,0.87
CINP_HUMAN,51550,ATRIP_HUMAN,84126,0.88
DBNL_HUMAN,28988,HERC2_HUMAN,8924,0.87
RL23_HUMAN,9349,RL5_HUMAN,6125,0.92
HNRPD_HUMAN,3184,YBOX1_HUMAN,4904,0.88
CBX1_HUMAN,10951,H31_HUMAN,8968,0.97
NCOR2_HUMAN,9612,PML_HUMAN,5371,0.88
CDT1_HUMAN,81620,SMCA5_HUMAN,8467,0.89
KAD6_HUMAN,6880,ST65G_HUMAN,9913,0.86
KAT6A_HUMAN,7994,H31_HUMAN,8968,0.86
HDAC4_HUMAN,9759,MEF2C_HUMAN,4208,0.9
DLG1_HUMAN,1739,LIN7A_HUMAN,8825,0.93
CBLC_HUMAN,23624,EGFR_HUMAN,1956,0.9
PSA2_HUMAN,5683,PRS8_HUMAN,5705,0.86
SUMO4_HUMAN,387082,IKBA_HUMAN,4792,0.88
FEN1_HUMAN,2237,APEX1_HUMAN,328,0.88
H2A1B_HUMAN,8335,ERCC6_HUMAN,2074,0.86
SMUF2_HUMAN,64750,SMAD3_HUMAN,4088,0.9
CPSF4_HUMAN,10898,FIP1_HUMAN,81608,0.88
SMAD5_HUMAN,4090,SMAD4_HUMAN,4089,0.87
CBX1_HUMAN,10951,CBX3_HUMAN,11335,0.9
CEBPB_HUMAN,1051,CEBPG_HUMAN,1054,0.88
P85B_HUMAN,5296,KIT_HUMAN,3815,0.89
ICLN_HUMAN,1207,MEP50_HUMAN,79084,0.88
CBX5_HUMAN,23468,PRR14_HUMAN,78994,0.89
FGF9_HUMAN,2254,FGFR3_HUMAN,2261,0.88
PEX12_HUMAN,5193,PEX5_HUMAN,5830,0.9
SMUF2_HUMAN,64750,SMAD2_HUMAN,4087,0.9
SH3K1_HUMAN,30011,CD2_HUMAN,914,0.9
HDAC2_HUMAN,3066,HM20B_HUMAN,10362,0.9
FAK2_HUMAN,2185,VAV_HUMAN,7409,0.86
PP1A_HUMAN,5499,GSK3B_HUMAN,2932,0.87
ING1_HUMAN,3621,H32_HUMAN,126961,0.86
FKBP8_HUMAN,23770,BCL2_HUMAN,596,0.9
DCAF7_HUMAN,10238,HIPK2_HUMAN,28996,0.88
PSD10_HUMAN,5716,PSMD6_HUMAN,9861,0.96
ARPC2_HUMAN,10109,ARP2_HUMAN,10097,0.96
SP1_HUMAN,6667,TCP4_HUMAN,10923,0.87
ZNHI1_HUMAN,10467,YETS4_HUMAN,8089,0.87
BCL2_HUMAN,596,ITPR1_HUMAN,3708,0.87
CUL3_HUMAN,8452,KLH11_HUMAN,55175,0.87
BIRC3_HUMAN,330,UB2D1_HUMAN,7321,0.86
SEM4D_HUMAN,10507,SEM4D_HUMAN,10507,0.89
DMPK_HUMAN,1760,HSPB2_HUMAN,3316,0.9
H2A1B_HUMAN,3012,H4_HUMAN,8368,0.9
FNBP4_HUMAN,23360,FYN_HUMAN,2534,0.86
PR40A_HUMAN,55660,CHD3_HUMAN,1107,0.86
ERCC3_HUMAN,2071,ERCC2_HUMAN,2068,0.97
H31_HUMAN,8352,SETD7_HUMAN,80854,0.9
RD23B_HUMAN,5887,PSMD4_HUMAN,5710,0.99
BRCA2_HUMAN,675,BRCC3_HUMAN,79184,0.87
P73_HUMAN,7161,P73_HUMAN,7161,0.9
H32_HUMAN,333932,H4_HUMAN,8366,0.89
HNF6_HUMAN,3175,CBP_HUMAN,1387,0.88
HIF1A_HUMAN,3091,CUL2_HUMAN,8453,0.87
APC15_HUMAN,25906,APC10_HUMAN,10393,0.86
SRC_HUMAN,6714,VGFR2_HUMAN,3791,0.89
YAP1_HUMAN,10413,MP2K1_HUMAN,5604,0.86
CYLD_HUMAN,1540,CE192_HUMAN,55125,0.87
5HT1A_HUMAN,3350,FGFR1_HUMAN,2260,0.89
ARRD3_HUMAN,57561,NEDD4_HUMAN,4734,0.9
IF4A3_HUMAN,9775,ROA1_HUMAN,3178,0.88
SNCAP_HUMAN,9627,SYUA_HUMAN,6622,0.9
SLAF7_HUMAN,57823,SLAF7_HUMAN,57823,0.86
CSN5_HUMAN,10987,KLH22_HUMAN,84861,0.86
DTBP1_HUMAN,84062,TXLNB_HUMAN,167838,0.87
H33_HUMAN,3021,H4_HUMAN,8370,0.96
WASL_HUMAN,8976,VINEX_HUMAN,10174,0.88
ALS_HUMAN,3483,IBP5_HUMAN,3488,0.86
CD2AP_HUMAN,23607,CBLB_HUMAN,868,0.89
MK08_HUMAN,5599,JUN_HUMAN,3725,0.99
RABE1_HUMAN,9135,RABE1_HUMAN,9135,0.89
TINF2_HUMAN,26277,ACD_HUMAN,65057,0.9
JIP3_HUMAN,23162,MK08_HUMAN,5599,0.96
CDK5_HUMAN,1020,FIBP_HUMAN,9158,0.87
SMCA4_HUMAN,6597,ESR1_HUMAN,2099,0.9
XPC_HUMAN,7508,TF2H1_HUMAN,2965,0.9
JARD2_HUMAN,3720,RBBP7_HUMAN,5931,0.86
1433B_HUMAN,7529,LIPB1_HUMAN,8496,0.86
"HSP71_HUMAN,HS71B_HUMAN",3304,AIFM1_HUMAN,9131,0.96
LC7L2_HUMAN,51631,1433G_HUMAN,7532,0.88
H33_HUMAN,3021,H4_HUMAN,8367,0.96
THYG_HUMAN,7038,GRP78_HUMAN,3309,0.92
FAK1_HUMAN,5747,FAK1_HUMAN,5747,0.96
BACE1_HUMAN,23621,A4_HUMAN,351,0.87
MP2K5_HUMAN,5607,KPCZ_HUMAN,5590,0.88
JAK2_HUMAN,3717,EGFR_HUMAN,1956,0.88
DLG4_HUMAN,1742,DLG3_HUMAN,1741,0.95
MED10_HUMAN,84246,MED23_HUMAN,9439,0.89
WASP_HUMAN,7454,FYN_HUMAN,2534,0.97
ARP2_HUMAN,10097,ARPC3_HUMAN,10094,0.92
CBX6_HUMAN,23466,H31T_HUMAN,8290,0.88
KC1D_HUMAN,1453,PER2_HUMAN,8864,0.86
SENP1_HUMAN,29843,SUMO2_HUMAN,6613,0.9
CRIPT_HUMAN,9419,DLG3_HUMAN,1741,0.96
CDC20_HUMAN,991,CDC27_HUMAN,996,0.9
DGUOK_HUMAN,1716,DGUOK_HUMAN,1716,0.88
RRP1B_HUMAN,23076,DDX21_HUMAN,9188,0.88
CALRL_HUMAN,10203,RAMP1_HUMAN,10267,0.9
AL4A1_HUMAN,8659,AL4A1_HUMAN,8659,0.9
TAF10_HUMAN,6881,ST65G_HUMAN,9913,0.86
MSHR_HUMAN,4157,COLI_HUMAN,5443,0.86
FOXO3_HUMAN,2309,2AAA_HUMAN,5518,0.86
CDK1_HUMAN,983,CCNA2_HUMAN,890,0.88
SIN3A_HUMAN,25942,BCL6_HUMAN,604,0.9
STK24_HUMAN,8428,TCPQ_HUMAN,10694,0.86
FAK1_HUMAN,5747,PLCG1_HUMAN,5335,0.92
DYN2_HUMAN,1785,SRC8_HUMAN,2017,0.95
PSMD6_HUMAN,9861,PSMD8_HUMAN,5714,0.96
HS90A_HUMAN,3320,CSK22_HUMAN,1459,0.88
B2CL1_HUMAN,598,MTOR_HUMAN,2475,0.88
PSB3_HUMAN,5691,PSB10_HUMAN,5699,0.92
CSN8_HUMAN,10920,CSN5_HUMAN,10987,0.96
CBX5_HUMAN,23468,CHD4_HUMAN,1108,0.87
ARHG1_HUMAN,9138,ARHG1_HUMAN,9138,0.89
TIF1A_HUMAN,8805,H4_HUMAN,8366,0.86
2ABG_HUMAN,5522,TCPA_HUMAN,6950,0.96
IQCB1_HUMAN,9657,EXOC1_HUMAN,55763,0.87
EP300_HUMAN,2033,MEF2A_HUMAN,4205,0.88
GAN_HUMAN,8139,TBCB_HUMAN,1155,0.86
GRN_HUMAN,2896,HXK3_HUMAN,3101,0.89
"PSD7_HUMAN,PSMD7_HUMAN",5713,PRS8_HUMAN,5705,0.96
"MLL1_HUMAN,KMT2A_HUMAN",4297,H31_HUMAN,8352,0.9
APC7_HUMAN,51434,CADH1_HUMAN,999,0.87
ENL_HUMAN,4298,CDK9_HUMAN,1025,0.89
EGFR_HUMAN,1956,SH3K1_HUMAN,30011,0.87
"MAP2_HUMAN,MTAP2_HUMAN",4133,GRB2_HUMAN,2885,0.9
S10A4_HUMAN,6275,S10A4_HUMAN,6275,0.97
PSA3_HUMAN,5684,PSA3_HUMAN,5684,0.92
MED29_HUMAN,55588,MED28_HUMAN,80306,0.87
LEF1_HUMAN,51176,CTNB1_HUMAN,1499,0.99
ABL1_HUMAN,25,CBL_HUMAN,867,0.9
CNBP1_HUMAN,56998,PNMA2_HUMAN,10687,0.86
SMRC2_HUMAN,6601,RELB_HUMAN,5971,0.88
UTRO_HUMAN,7402,DAG1_HUMAN,1605,0.88
GRB2_HUMAN,2885,HNRPK_HUMAN,3190,0.92
RGL1_HUMAN,23179,RASH_HUMAN,3265,0.99
AAPK1_HUMAN,5562,HS90B_HUMAN,3326,0.86
BCAR1_HUMAN,9564,FAK2_HUMAN,2185,0.88
KHDR1_HUMAN,10657,SRC_HUMAN,6714,0.99
P53_HUMAN,7157,HDAC1_HUMAN,3065,0.89
RAC1_HUMAN,5879,RAC1_HUMAN,5879,0.89
ASF1B_HUMAN,55723,CDAN1_HUMAN,146059,0.89
MED1_HUMAN,5469,ESR1_HUMAN,2099,0.9
SMAD3_HUMAN,4088,SNW1_HUMAN,22938,0.89
I15RA_HUMAN,3601,IL15_HUMAN,3600,0.89
TIF1B_HUMAN,10155,ZNF10_HUMAN,7556,0.9
VAPA_HUMAN,9218,RMD3_HUMAN,55177,0.87
MED21_HUMAN,9412,RPB1_HUMAN,5430,0.87
TCPE_HUMAN,22948,TCPA_HUMAN,6950,0.95
BAP1_HUMAN,8314,BRCA1_HUMAN,672,0.89
EIF3H_HUMAN,8667,EIF3B_HUMAN,8662,0.96
RB_HUMAN,5925,PAI2_HUMAN,5055,0.89
PPP6_HUMAN,5537,M3K7_HUMAN,6885,0.89
MYO6_HUMAN,4646,TM1L2_HUMAN,146691,0.86
NEMO_HUMAN,8517,HS90A_HUMAN,3320,0.88
BCAR1_HUMAN,9564,GRB2_HUMAN,2885,0.9
H31_HUMAN,8968,H2A1B_HUMAN,8335,0.9
TPPC3_HUMAN,27095,TPPC4_HUMAN,51399,0.92
CBL_HUMAN,867,LCK_HUMAN,3932,0.95
APC16_HUMAN,119504,CDC27_HUMAN,996,0.9
CYH2_HUMAN,9266,ICEF1_HUMAN,26034,0.89
PRS6A_HUMAN,5702,"CD2A1_HUMAN,CDN2A_HUMAN,ARF_HUMAN",1029,0.88
RPB1_HUMAN,5430,T2EA_HUMAN,2960,0.86
KCD17_HUMAN,79734,KCD17_HUMAN,79734,0.87
CDC5L_HUMAN,988,RU2A_HUMAN,6627,0.88
CDKA1_HUMAN,8099,CHD4_HUMAN,1108,0.92
WWP2_HUMAN,11060,SCNNA_HUMAN,6337,0.86
PAXI_HUMAN,5829,TLN1_HUMAN,7094,0.89
MARK2_HUMAN,2011,1433B_HUMAN,7529,0.94
RNC_HUMAN,29102,NCK1_HUMAN,4690,0.86
EIF3H_HUMAN,8667,CSK22_HUMAN,1459,0.86
PJA2_HUMAN,9867,UB2D2_HUMAN,7322,0.9
CNOT6_HUMAN,57472,CNOT2_HUMAN,4848,0.87
TNIP2_HUMAN,79155,TNAP3_HUMAN,7128,0.89
AURKB_HUMAN,9212,H31T_HUMAN,8290,0.86
PTN6_HUMAN,5777,EPOR_HUMAN,2057,0.96
U2AF1_HUMAN,7307,SRPK2_HUMAN,6733,0.9
TRIM3_HUMAN,10612,ACTN4_HUMAN,81,0.94
H31_HUMAN,8352,H2A1B_HUMAN,8335,0.9
ZC12A_HUMAN,80149,NEMO_HUMAN,8517,0.86
RUVB2_HUMAN,10856,PIHD1_HUMAN,55011,0.89
HSP7C_HUMAN,3312,AATM_HUMAN,2806,0.86
UBD_HUMAN,10537,NUB1_HUMAN,51667,0.9
ITF2_HUMAN,6925,MTG16_HUMAN,863,0.89
TIM50_HUMAN,92609,RAF1_HUMAN,5894,0.86
DNM3A_HUMAN,1788,DNMT1_HUMAN,1786,0.88
UBE3A_HUMAN,7337,P53_HUMAN,7157,0.9
LDLR_HUMAN,3949,APOE_HUMAN,348,0.88
SMN_HUMAN,6607,RUXG_HUMAN,6637,0.9
TELO2_HUMAN,9894,PRKDC_HUMAN,5591,0.87
OSBL3_HUMAN,26031,1433G_HUMAN,7532,0.88
"CD2A1_HUMAN,CDN2A_HUMAN,ARF_HUMAN",1029,P53_HUMAN,7157,0.88
MK14_HUMAN,1432,K2C8_HUMAN,3856,0.89
HIF1A_HUMAN,3091,SP1_HUMAN,6667,0.89
ASF1A_HUMAN,25842,H31_HUMAN,8355,0.9
NFIL3_HUMAN,4783,CREB1_HUMAN,1385,0.87
RANB9_HUMAN,10048,MKLN1_HUMAN,4289,0.89
TAB1_HUMAN,10454,HS90A_HUMAN,3320,0.86
TRAF2_HUMAN,7186,TNR4_HUMAN,7293,0.94
NFKB1_HUMAN,4790,IKKA_HUMAN,1147,0.9
HNRPR_HUMAN,10236,ANM1_HUMAN,3276,0.92
SDHF2_HUMAN,54949,"DHSA_HUMAN,SDHA_HUMAN",6389,0.89
HAUS6_HUMAN,54801,HAUS3_HUMAN,79441,0.86
SYTL2_HUMAN,54843,RB27A_HUMAN,5873,0.96
ITA2B_HUMAN,3674,ITB3_HUMAN,3690,0.9
NRG2_HUMAN,9542,ERBB4_HUMAN,2066,0.87
TITIN_HUMAN,7273,TITIN_HUMAN,7273,0.9
EIF3G_HUMAN,8666,EIF3I_HUMAN,8668,0.97
STX7_HUMAN,8417,SNAA_HUMAN,8775,0.95
KAT6A_HUMAN,7994,H31_HUMAN,8354,0.86
CDK19_HUMAN,23097,MED8_HUMAN,112950,0.86
SLX4_HUMAN,84464,MSH2_HUMAN,4436,0.89
H2A1B_HUMAN,3012,H4_HUMAN,554313,0.9
SHAN2_HUMAN,22941,DLG4_HUMAN,1742,0.93
PSMD3_HUMAN,5709,PSMD8_HUMAN,5714,0.88
USE1_HUMAN,55850,STX18_HUMAN,53407,0.88
KC1D_HUMAN,1453,P53_HUMAN,7157,0.88
P85A_HUMAN,5295,FYN_HUMAN,2534,0.89
PSB9_HUMAN,5698,PSB7_HUMAN,5695,0.94
HCFC1_HUMAN,3054,PP1A_HUMAN,5499,0.88
SMAD3_HUMAN,4088,EVI1_HUMAN,2122,0.88
AMBP_HUMAN,259,AMBP_HUMAN,259,0.9
H32_HUMAN,333932,H4_HUMAN,8362,0.89
TAB1_HUMAN,10454,HSP7C_HUMAN,3312,0.86
MBD3_HUMAN,53615,MBD2_HUMAN,8932,0.9
EFNB2_HUMAN,1948,EPHB4_HUMAN,2050,0.88
STK25_HUMAN,10494,PDC10_HUMAN,11235,0.9
INAR2_HUMAN,3455,UBP18_HUMAN,11274,0.86
SP1_HUMAN,6667,PML_HUMAN,5371,0.9
IKZF1_HUMAN,10320,IKZF5_HUMAN,64376,0.89
FYN_HUMAN,2534,SDC3_HUMAN,9672,0.86
EGFR_HUMAN,1956,SH3G2_HUMAN,6456,0.9
KNTC1_HUMAN,9735,ZW10_HUMAN,9183,0.9
STX3_HUMAN,6809,SNP23_HUMAN,8773,0.9
IKKA_HUMAN,1147,CTNB1_HUMAN,1499,0.88
INSR_HUMAN,3643,RASA1_HUMAN,5921,0.86
DNM3L_HUMAN,29947,DNM3A_HUMAN,1788,0.97
IPSP_HUMAN,5104,KLK3_HUMAN,354,0.86
TF3C4_HUMAN,9329,TF3C2_HUMAN,2976,0.89
AKA11_HUMAN,11215,PP1A_HUMAN,5499,0.88
ADRB1_HUMAN,153,ARRB1_HUMAN,408,0.88
E41L2_HUMAN,2037,GRIA1_HUMAN,2890,0.87
HSP7C_HUMAN,3312,CCND1_HUMAN,595,0.88
CBX3_HUMAN,11335,CAF1A_HUMAN,10036,0.88
KEAP1_HUMAN,9817,SLK_HUMAN,9748,0.87
H32_HUMAN,333932,H4_HUMAN,8370,0.89
SNW1_HUMAN,22938,PININ_HUMAN,5411,0.89
ING3_HUMAN,54556,RUVB1_HUMAN,8607,0.89
RU17_HUMAN,6625,RSMB_HUMAN,6628,0.89
FTM_HUMAN,23322,RAI14_HUMAN,26064,0.86
INCE_HUMAN,3619,AURKC_HUMAN,6795,0.9
TITIN_HUMAN,7273,ACTN1_HUMAN,87,0.9
CBX3_HUMAN,11335,ADNP_HUMAN,23394,0.87
ARFP1_HUMAN,27236,ARF3_HUMAN,377,0.89
TNR3_HUMAN,4055,TNR3_HUMAN,4055,0.89
CHM4B_HUMAN,128866,CHMP5_HUMAN,51510,0.94
PP2AB_HUMAN,5516,2AAA_HUMAN,5518,0.97
UBP36_HUMAN,57602,DHX33_HUMAN,56919,0.87
ANDR_HUMAN,367,RAD9A_HUMAN,5883,0.86
TRADD_HUMAN,8717,RIPK1_HUMAN,8737,0.89
RHXF2_HUMAN,84528,FBLN4_HUMAN,30008,0.87
FRIH_HUMAN,2495,FRIH_HUMAN,2495,0.88
VP37C_HUMAN,55048,TS101_HUMAN,7251,0.9
PEPL_HUMAN,5493,EVPL_HUMAN,2125,0.87
DMD_HUMAN,1756,ACTS_HUMAN,58,0.87
PEX16_HUMAN,9409,PEX19_HUMAN,5824,0.9
EGFR_HUMAN,1956,CRKL_HUMAN,1399,0.89
FXR2_HUMAN,9513,FMR1_HUMAN,2332,0.97
TIF1A_HUMAN,8805,H31_HUMAN,8358,0.87
ARHG8_HUMAN,10276,MAGI1_HUMAN,9223,0.95
SFPQ_HUMAN,6421,NONO_HUMAN,4841,0.9
CLK3_HUMAN,1198,TRA2A_HUMAN,29896,0.89
ATF3_HUMAN,467,DDIT3_HUMAN,1649,0.9
DOK2_HUMAN,9046,RASA1_HUMAN,5921,0.92
CSK21_HUMAN,1457,PACS1_HUMAN,55690,0.88
EIF3H_HUMAN,8667,EIF3L_HUMAN,51386,0.88
SMAD1_HUMAN,4086,SMAD1_HUMAN,4086,0.89
ADA1A_HUMAN,148,ADA1B_HUMAN,147,0.86
FA11_HUMAN,2160,FA11_HUMAN,2160,0.9
PVRL4_HUMAN,81607,PVRL1_HUMAN,5818,0.89
DKC1_HUMAN,1736,WAP53_HUMAN,55135,0.9
GRB7_HUMAN,2886,KIT_HUMAN,3815,0.89
2ABG_HUMAN,5522,TCPH_HUMAN,10574,0.89
UIMC1_HUMAN,51720,MDC1_HUMAN,9656,0.86
VPS72_HUMAN,6944,KAT5_HUMAN,10524,0.88
SH3K1_HUMAN,30011,SPY2_HUMAN,10253,0.88
RPN1_HUMAN,6184,STT3B_HUMAN,201595,0.92
MEIS1_HUMAN,4211,CREB1_HUMAN,1385,0.87
PR15A_HUMAN,23645,BAG1_HUMAN,573,0.89
UBP45_HUMAN,85015,ML12B_HUMAN,103910,0.86
H31_HUMAN,8352,CENPA_HUMAN,1058,0.87
DLG1_HUMAN,1739,LCK_HUMAN,3932,0.89
SH2B1_HUMAN,25970,GRB2_HUMAN,2885,0.88
HCK_HUMAN,3055,CBL_HUMAN,867,0.9
BAX_HUMAN,581,BID_HUMAN,637,0.9
SMCA4_HUMAN,6597,SMRC2_HUMAN,6601,0.96
H31_HUMAN,8352,CBX3_HUMAN,11335,0.96
SOMA_HUMAN,2688,GHR_HUMAN,2690,0.9
EP300_HUMAN,2033,PTMA_HUMAN,5757,0.89
LATS2_HUMAN,26524,STK4_HUMAN,6789,0.92
BAG4_HUMAN,9530,"HSP71_HUMAN,HS71B_HUMAN",3303,0.92
MYO6_HUMAN,4646,MYO6_HUMAN,4646,0.89
EGFR_HUMAN,1956,SH3G3_HUMAN,6457,0.86
FBXW8_HUMAN,26259,RBX1_HUMAN,9978,0.88
TSNAX_HUMAN,7257,GOGA3_HUMAN,2802,0.92
SRPK2_HUMAN,6733,LC7L2_HUMAN,51631,0.88
ARRB2_HUMAN,409,ARRB2_HUMAN,409,0.86
SRC_HUMAN,6714,IKKB_HUMAN,3551,0.86
MYO6_HUMAN,4646,TAXB1_HUMAN,8887,0.89
ROA1_HUMAN,3178,ROA2_HUMAN,3181,0.89
RFWD2_HUMAN,64326,JUND_HUMAN,3727,0.88
SH3G2_HUMAN,6456,SH3G2_HUMAN,6456,0.89
PIAS2_HUMAN,9063,ANDR_HUMAN,367,0.89
DLG4_HUMAN,1742,LRP2_HUMAN,4036,0.9
CSN5_HUMAN,10987,SKP2_HUMAN,6502,0.86
FBW1A_HUMAN,8945,NFKB2_HUMAN,4791,0.9
WIPF2_HUMAN,147179,NCK2_HUMAN,8440,0.92
SRF_HUMAN,6722,TEAD1_HUMAN,7003,0.89
LMBL2_HUMAN,83746,RING2_HUMAN,6045,0.92
PIAS1_HUMAN,8554,UBC9_HUMAN,7329,0.89
TREM1_HUMAN,54210,TYOBP_HUMAN,7305,0.86
EPN4_HUMAN,9685,CLH1_HUMAN,1213,0.89
DHX15_HUMAN,1665,RBM10_HUMAN,8241,0.86
IN80B_HUMAN,83444,ARP8_HUMAN,93973,0.87
CCL4_HUMAN,9560,CCL4_HUMAN,6351,0.89
DACH1_HUMAN,1602,UBC9_HUMAN,7329,0.95
PP1A_HUMAN,5499,GYS1_HUMAN,2997,0.92
TPPC3_HUMAN,27095,TPC6B_HUMAN,122553,0.97
"PSD7_HUMAN,PSMD7_HUMAN",5713,PSMD4_HUMAN,5710,0.98
MYPC3_HUMAN,4607,MYPC3_HUMAN,4607,0.86
RPB2_HUMAN,5431,RPAB1_HUMAN,5434,0.98
SMC3_HUMAN,9126,SMC1A_HUMAN,8243,0.96
NEUT_HUMAN,4922,NTR1_HUMAN,4923,0.9
P66B_HUMAN,57459,HDAC1_HUMAN,3065,0.89
NP1L4_HUMAN,4676,H32_HUMAN,126961,0.87
SUMO2_HUMAN,6613,PIAS1_HUMAN,8554,0.9
CSK2B_HUMAN,1460,CSK2B_HUMAN,1460,0.97
AP1G1_HUMAN,164,ARF1_HUMAN,375,0.86
MED29_HUMAN,55588,RPB11_HUMAN,5439,0.86
PR40A_HUMAN,55660,CSK21_HUMAN,1457,0.86
SEPT2_HUMAN,4735,SEPT8_HUMAN,23176,0.89
SLX1_HUMAN,79008,XPF_HUMAN,2072,0.88
HG2A_HUMAN,972,CD44_HUMAN,960,0.86
UB2D2_HUMAN,7322,PJA1_HUMAN,64219,0.88
YIF1A_HUMAN,10897,YIPF5_HUMAN,81555,0.97
CRFR1_HUMAN,1394,CRF_HUMAN,1392,0.89
HSC20_HUMAN,150274,"DHSB_HUMAN,SDHB_HUMAN",6390,0.87
KSR2_HUMAN,283455,MP2K1_HUMAN,5604,0.86
PSA6_HUMAN,5687,PSA5_HUMAN,5686,0.89
APH1A_HUMAN,51107,PSN1_HUMAN,5663,0.97
EP300_HUMAN,2033,NCOA3_HUMAN,8202,0.9
CING_HUMAN,57530,ZO1_HUMAN,7082,0.89
ESR1_HUMAN,2099,MED12_HUMAN,9968,0.88
CASR_HUMAN,846,CASR_HUMAN,846,0.88
SUV91_HUMAN,6839,MBD1_HUMAN,4152,0.89
CD2B2_HUMAN,10421,TXN4A_HUMAN,10907,0.87
RAC1_HUMAN,5879,WASP_HUMAN,7454,0.92
DISC1_HUMAN,27185,EIF3H_HUMAN,8667,0.88
FGFR1_HUMAN,2260,NCAM1_HUMAN,4684,0.95
DISC1_HUMAN,27185,ACTN2_HUMAN,88,0.88
"MLL1_HUMAN,KMT2A_HUMAN",4297,H31_HUMAN,8354,0.9
USF1_HUMAN,7391,USF1_HUMAN,7391,0.9
PRKDC_HUMAN,5591,DNLI4_HUMAN,3981,0.88
GEMI6_HUMAN,79833,SMN_HUMAN,6607,0.87
ASPP2_HUMAN,7159,BCL2_HUMAN,596,0.9
SH3K1_HUMAN,30011,P85A_HUMAN,5295,0.9
NOS3_HUMAN,4846,HS90A_HUMAN,3320,0.9
TRAF2_HUMAN,7186,BIRC2_HUMAN,329,0.97
PSD13_HUMAN,5719,PRS10_HUMAN,5706,0.95
PRP6_HUMAN,24148,PRP31_HUMAN,26121,0.96
PSB5_HUMAN,5693,PSB4_HUMAN,5692,0.89
TNR6B_HUMAN,23112,AGO2_HUMAN,27161,0.9
1433Z_HUMAN,7534,EDC3_HUMAN,80153,0.88
IKKA_HUMAN,1147,P73_HUMAN,7161,0.88
MTR1A_HUMAN,4543,GNAI3_HUMAN,2773,0.89
BRCA2_HUMAN,675,RAD51_HUMAN,5888,0.97
ANDR_HUMAN,367,UXT_HUMAN,8409,0.9
HGS_HUMAN,9146,GGA2_HUMAN,23062,0.87
"HSP71_HUMAN,HS71B_HUMAN",3304,TF65_HUMAN,5970,0.86
LIN7B_HUMAN,64130,"IRK12_HUMAN,KCJ12_HUMAN",100131509,0.88
